order_id,user_id,order_date,product_id,product_category,product_name,quantity,price_per_unit,payment_method,order_status
1953,U048,02-05-2025,P103,Home Decor,Cushion Cover,2,54.61,PayPal,Cancelled
1954,U121,09-04-2025,P681,Books,Big Data Explained,5,95.13,PayPal,Returned
1955,U067,12-04-2025,P540,Electronics,Wireless Mouse,2,13.25,Debit Card,Processing
1956,U135,24-04-2025,P445,Kitchen,Knife Set,2,62.27,Debit Card,Processing
1957,U185,15-04-2025,P560,Fashion,Jacket,5,99.8,Credit Card,Returned
1958,U168,13-04-2025,P125,Fashion,Jacket,2,10.59,Debit Card,Processing
1959,U197,13-04-2025,P565,Kitchen,Microwave,4,75.23,PayPal,Cancelled
1960,U102,13-04-2025,P867,Books,AI Revolution,1,71.31,UPI,Processing
1961,U033,03-05-2025,P130,Electronics,Wireless Mouse,2,92.44,PayPal,Delivered
1962,U092,12-04-2025,P432,Electronics,Bluetooth Headphones,1,64.11,Debit Card,Cancelled
1963,U027,26-04-2025,P927,Books,Clean Code,2,96.48,PayPal,Processing
1964,U143,12-04-2025,P838,Home Decor,Wall Art,4,62.59,PayPal,Returned
1965,U139,06-04-2025,P421,Electronics,Wireless Mouse,5,92.75,Credit Card,Cancelled
1966,U024,05-04-2025,P218,Kitchen,Blender,3,54.93,UPI,Delivered
1967,U107,08-04-2025,P643,Kitchen,Cutting Board,5,10.46,Credit Card,Returned
1968,U035,14-04-2025,P948,Home Decor,Wall Art,2,36.36,PayPal,Cancelled
1969,U135,01-05-2025,P274,Fashion,Jacket,5,51.12,Credit Card,Cancelled
1970,U167,19-04-2025,P700,Home Decor,Wall Art,4,21.86,UPI,Cancelled
1971,U074,07-04-2025,P758,Electronics,USB-C Cable,3,58.31,Debit Card,Processing
1972,U044,10-04-2025,P406,Home Decor,Lamp,1,35.33,Debit Card,Returned
1973,U180,28-04-2025,P620,Electronics,Power Bank,1,34.92,Debit Card,Cancelled
1974,U124,01-05-2025,P385,Electronics,Power Bank,4,66.26,PayPal,Delivered
1975,U012,23-04-2025,P824,Fashion,Sneakers,3,16.31,Debit Card,Cancelled
1976,U194,28-04-2025,P916,Electronics,USB-C Cable,2,48.83,Credit Card,Cancelled
1977,U178,10-04-2025,P541,Electronics,Smartwatch,2,37.42,Credit Card,Cancelled
1978,U139,25-04-2025,P511,Electronics,Smartwatch,3,15.79,Credit Card,Delivered
1979,U045,21-04-2025,P219,Home Decor,Wall Clock,1,37.77,PayPal,Cancelled
1980,U182,28-04-2025,P615,Home Decor,Cushion Cover,5,39.11,Credit Card,Delivered
1981,U134,06-04-2025,P237,Electronics,Wireless Mouse,5,23.42,UPI,Delivered
1982,U163,01-05-2025,P314,Books,Data Engineering 101,5,26.71,Credit Card,Cancelled
1983,U071,16-04-2025,P551,Fashion,Sneakers,5,70.19,UPI,Processing
1984,U182,19-04-2025,P820,Fashion,T-Shirt,4,58.97,Credit Card,Cancelled
1985,U085,05-04-2025,P167,Electronics,Power Bank,1,46.44,UPI,Cancelled
1986,U115,06-04-2025,P289,Kitchen,Toaster,5,47.04,Credit Card,Delivered
1987,U041,06-04-2025,P848,Electronics,Wireless Mouse,2,96.98,UPI,Processing
1988,U100,23-04-2025,P649,Books,Big Data Explained,1,45.21,Debit Card,Returned
1989,U077,18-04-2025,P125,Fashion,Jacket,3,24.82,UPI,Processing
1990,U139,26-04-2025,P123,Kitchen,Toaster,5,65.27,PayPal,Cancelled
1991,U088,14-04-2025,P101,Fashion,Sunglasses,4,83.78,Debit Card,Processing
1992,U040,21-04-2025,P969,Kitchen,Blender,1,31.28,Debit Card,Processing
1993,U115,15-04-2025,P171,Electronics,USB-C Cable,1,36.03,UPI,Delivered
1994,U070,20-04-2025,P673,Kitchen,Microwave,2,47.55,Debit Card,Delivered
1995,U043,26-04-2025,P126,Fashion,Jeans,5,90.67,PayPal,Processing
1996,U039,16-04-2025,P860,Kitchen,Microwave,1,51.1,Debit Card,Processing
1997,U132,18-04-2025,P126,Fashion,T-Shirt,5,98.35,Credit Card,Processing
1998,U193,17-04-2025,P651,Books,Clean Code,1,28.02,Credit Card,Processing
1999,U150,22-04-2025,P900,Kitchen,Toaster,2,33.72,PayPal,Cancelled
2000,U010,18-04-2025,P870,Kitchen,Toaster,3,84.03,Debit Card,Cancelled
,,,,,,,,,
